Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
23.8,0.046190746,0.1032856481,46.190746028199996,103.28564805040001,0.028701590099999997,0.0641787064,151.544447199,338.8636855496,6.2897608009,22643.138883260697,14069.565935546101,0.1588022531,61.774078369099996,23756480.0,14761592.0,15,6,0.0937947,4.833,2458000.5,0.1863248963303441,1.352378829194392,10.27046200826823,343.7887509708956,574.4417176178767,1.1003969840453949,7.07722796459025,1.6043606743433894,2457802.304006501,124.2085236350468,0.6266954313361253,0
24.6,0.0319561887,0.0714562102,31.9561886721,71.45621017270001,0.0198566489,0.0444008168,104.84314204309999,234.43639258299999,20.569796853099998,74051.26867104441,46012.578580627596,0.3055491752,118.8586273193,45709508.0,28402570.0,23,0,0.00157346,5.012,2458000.5,0.4126384856667571,1.26450708489448,2.563673816731324,216.2994632193608,519.3741463984015,0.7427227962687366,278.0125291791391,1.7862913735202242,2458224.0049724905,205.079331240153,0.6931419334143198,0
18.1,0.6376097899000001,1.4257388333,637.6097898754,1425.7388332807,0.39619223270000004,0.8859127645999999,2091.8957030147,4677.6209937807,12.279681115899999,44206.8520172299,27468.4186881504,0.2930789141,114.00769042969999,43843980.0,27243386.0,97,1,0.0241048,6.215,2458000.5,0.1520464416365903,0.9589693533715608,21.614938619129592,288.0591075102107,343.00900306936296,0.8131614755528731,297.6885867713407,1.104777231190249,2458001.9633021797,358.46421295052187,1.049535134001136,1
27.7,0.0076657557,0.017141150900000002,7.665755735299999,17.1411509231,0.0047632783,0.0106510141,25.1501180466,56.2373735944,16.3175017471,58743.0062894822,36500.6196580397,0.3146738527,122.4081268311,47074536.0,29250762.0,4,7,0.00404359,4.236000000000001,2458000.5,0.4028264234421816,1.617605459573433,2.928490774793029,53.90503442312024,751.4625344700667,0.9659912377529204,331.6950191573918,2.2692196813939436,2457685.4128987803,150.9474541123809,0.4790657996727314,0
23.7,0.048367648799999996,0.1081533507,48.3676488219,108.1533506775,0.030054254300000003,0.06720335570000001,158.6865169607,354.8338390368,13.140102398,47304.368632952996,29393.0950541813,0.0672925367,26.176795959499998,10066820.0,6255232.0,13,2,0.020838299999999997,6.596,2458000.5,0.4959469590723521,0.8840846594929069,6.881150534531995,319.5386118929637,303.62617542845936,0.4456255610548839,236.740951715271,1.32254375793093,2458093.0622493317,250.25185423309608,1.1856685264107718,0
21.5,0.1332155667,0.29787906280000004,133.2155666981,297.8790627982,0.08277628990000001,0.1850934111,437.05895984589995,977.2935443908,12.747290977,45890.2475172497,28514.4151864822,0.3465854886,134.8217468262,51848452.0,32217134.0,28,1,0.040929400000000005,5.959,2458000.5,0.4233477017426433,1.0074525361571451,4.774411821602036,128.0258111147024,369.34763169414737,0.5809498203602207,324.7389768674062,1.4339552519540701,2458146.7543009412,217.44717490834017,0.974691507696229,1
18.2,0.6089126221,1.3615700153999999,608.9126221057,1361.5700153859,0.37836064490000004,0.846040122,1997.7448871092001,4467.0933692788,21.268026923900003,76564.8969259856,47574.449426038096,0.32341765170000003,125.80947113040001,48382596.0,30063550.0,56,0,0.117926,2.886,2458000.5,0.6505184222498244,2.918230979514485,14.06563384396702,206.1451365785181,1820.865729783193,1.019867966960162,128.81860282220208,4.816593992068807,2458373.149777496,286.3241008361408,0.1977081528372027,0
24.2,0.038419789100000004,0.0859092601,38.419789106399996,85.9092601232,0.023872942799999998,0.0533815229,126.04918089190001,281.8545369825,4.7007985443,16922.874759441,10515.2162637204,0.1403835667,54.609210968,21001084.0,13049468.0,24,0,0.034775,6.061,2458000.5,0.1039704505486476,1.001383453618808,7.77408544694362,66.40657284052057,366.015134388046,0.8972691647741002,306.93372014412887,1.105497742463517,2458029.487558144,331.4888266861752,0.9835658861535796,0
24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.050978958600000006,120.3760332259,269.1689931548,14.081698790599999,50694.1156462738,31499.352024763797,0.1924357488,74.8575057983,28787978.0,17888020.0,12,7,0.055894799999999994,7.404,2458000.5,0.4009808265262483,0.7756431778134538,10.64182928594618,216.4820443775928,249.511974145755,0.4646251352843694,173.15681105165092,1.0866612203425379,2458118.021174137,190.4385076738049,1.442816527072574,0
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,7.812768806699999,28125.9677042109,17476.382543763702,0.3403131857,132.3818359375,50910128.0,31634088.0,11,5,0.319094,4.628,2458000.5,0.1081103356654023,1.43903663826153,14.58419850048058,193.0430448262616,630.5306521147177,1.283461904264264,55.86200258500084,1.5946113722587958,2458224.8702548603,231.89632815012692,0.5709476593923023,0
22.2,0.09650614699999999,0.2157943048,96.50614695790001,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,23.3010392867,83883.74143198821,52122.0947803374,0.06267917690000001,24.3822002411,9376672.0,5826393.5,8,7,0.021980200000000002,4.843,2458000.5,0.6282939213850137,1.2706399576024598,13.321083931990641,15.828471497488811,523.1571792263002,0.4723045959719229,297.320981283817,2.0689753192329965,2458220.055891872,208.9170669684885,0.6881297137743688,0
25.2,0.0242412481,0.054205078600000005,24.241248110100003,54.205078633599996,0.015062808600000002,0.0336814639,79.5316564495,177.8381901842,8.6584724702,31170.5008925917,19368.1370685107,0.057360175199999995,22.3131084442,8580960.0,5331961.5,6,8,0.0158044,5.279,2457547.5,0.3149285946726142,1.189274416153019,5.01269716251737,235.4708710484924,473.7198045618064,0.8147378955938551,116.6379173374727,1.563810936712183,2457625.266443446,300.9019437841541,0.7599428956384928,0
25.4,0.022108281,0.0494356193,22.108281035900003,49.435619261999996,0.0137374447,0.0307178602,72.5337327539,162.19035709940002,9.3234492112,33564.4171603012,20855.6235405216,0.0143833885,5.595138072999999,2151724.25,1337019.5,8,7,0.00587239,5.461,2458000.5,0.3325162101893322,1.135654993431338,3.6942893003258455,141.8598914946841,442.04659445928513,0.7580312989329586,279.5536454232508,1.513278687929718,2457970.4428703035,24.47833967377459,0.8143937867915368,0
20.0,0.2658,0.5943468684000001,265.8,594.3468684194,0.1651604118,0.36930990799999996,872.047272,1949.9569797851998,14.9717151568,53898.1745644361,33490.2296342186,0.20879020410000002,81.21938323970001,31234570.0,19408262.0,24,1,0.035022000000000005,4.312,2458000.5,0.4655482808720745,1.544968600175054,11.909113937221,349.7730505523919,701.4196249432101,0.8257111243622218,53.16448357853943,2.2642260759878847,2458305.7351972423,203.3396114113836,0.5132448354708454,1
26.5,0.013321556699999999,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.72935443909999,15.496990846600001,55789.1670478381,34665.2188248081,0.42586553990000003,165.6616973877,63708576.0,39586676.0,8,7,0.00328393,7.115,2458000.5,0.3109179551817101,0.8173256712515705,6.5046330347107935,246.44566733571818,269.8926991221326,0.5632044448285136,207.60902961111782,1.071446897674627,2457977.6783935726,30.44090611080668,1.33386342487572,0
24.0,0.042126461100000005,0.0941976306,42.1264610556,94.1976305719,0.026176161200000003,0.058531675899999996,138.21017848969998,309.0473542854,12.9176068868,46503.384792417695,28895.3948450442,0.0832148213,32.3705635071,12448760.0,7735301.0,9,7,0.0264789,4.285,2458000.5,0.4324546510220908,1.57750128271364,6.698385823798901,207.0315420007365,723.6907280250618,0.8953035160108122,116.7517754282844,2.259699049416468,2458352.1532218796,185.07008177081866,0.4974500654201183,0
23.9,0.04411182,0.09863702810000001,44.1118199997,98.6370281305,0.027409805699999998,0.0612901888,144.7238235278,323.6123073718,18.7262188199,67414.387751658,41888.6788782455,0.3307220826,128.650894165,49475320.0,30742540.0,9,7,0.0571722,3.603,2458000.5,0.534521863799906,2.041207641391853,5.4943331321104765,174.1313378187944,1065.1952106256979,0.9501375285124694,249.08159305614942,3.132277754271236,2458412.7164512626,220.68476371817218,0.3379662210352365,0
25.3,0.023150212200000003,0.0517654482,23.150212221,51.76544821979999,0.0143848705,0.0321655483,75.9521422633,169.8341531374,6.1372464898,22094.0873632418,13728.4066730099,0.040631625299999995,15.8057022095,6078405.0,3776945.5,6,8,0.040544199999999996,3.661,2453242.5,0.4811277233015465,2.025792863062017,3.0214373451449488,147.5960054570111,1053.1518185523219,1.051127754976467,185.7769596905404,3.0004579711475663,2453243.1975079686,359.7615701133056,0.3418310576483278,0
24.1,0.040230458,0.08995803880000001,40.2304579834,89.9580388169,0.0249980399,0.0558973165,131.9896957704,295.1379320721,12.0359138708,43329.2899347785,26923.1357375294,0.0554023916,21.551530838,8288079.5,5149974.0,12,8,0.00977058,8.568999999999999,2455157.5,0.6084188535464337,0.649675932480931,4.0008358738478185,64.16847998407198,191.2685627817681,0.2544008464641727,172.2492038030223,1.0449510184976891,2455247.920344008,189.8135178646555,1.8821702571726306,0
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.17676283539999998,417.3880663071,933.3080892598,17.95549659,64639.787724022004,40164.6503221846,0.35343119009999996,137.4847412109,52872556.0,32853482.0,9,4,0.20749,5.377999999999999,2458000.5,0.7348037794820059,1.086657842146852,18.021977969348377,55.724287384498034,413.74966456474414,0.288177552733584,355.1180244135313,1.885138131560119,2458161.6356806434,219.7972397325991,0.8700913398412355,0
22.9,0.0699125232,0.1563291544,69.9125232246,156.32915440870002,0.0434416145,0.09713840300000001,229.37180269610002,512.8909429501999,11.2414192967,40469.1094680077,25145.930824718398,0.23698778809999999,92.1882476807,35452868.0,22029390.0,8,9,0.203907,5.941,2456777.5,0.3266482531581485,1.009718458024641,18.89301946726058,226.95030252288257,370.5944149272703,0.6798956875293527,204.48473520061142,1.3395412285199289,2456651.1229012674,122.76427736447651,0.9714123729324158,0
25.7,0.019255507800000002,0.04305662440000001,19.2555078188,43.0566244241,0.011964814099999999,0.026754137799999998,63.1742402722,141.2618956756,11.0021827854,39607.8580273266,24610.7826725908,0.23225871399999998,90.3486404419,34745408.0,21589796.0,11,2,0.00278641,5.98,2458000.5,0.1283954237826451,1.0184711285248,6.7573978253012665,52.360877092273654,375.4235483532125,0.8877040963674694,88.24645725359213,1.1492381606821298,2457822.875164464,170.32746366964932,0.9589169394917618,0
22.0,0.1058168859,0.23661375010000002,105.8168859331,236.61375011380002,0.0657515442,0.1470249225,347.1682720448,776.2918559233,17.1210318275,61635.7145788333,38298.0360948312,0.04379746,17.0372123718,6552006.5,4071228.25,8,8,0.000320917,3.674,2454685.5,0.5983448162196453,1.8915149921357721,17.08345383085665,122.8350625027551,950.1958048399463,0.7597368017895896,108.989730624255,3.0232931824819533,2454623.942818249,23.32212510023855,0.3788692795382732,0
18.2,0.6089126221,1.3615700153999999,608.9126221057,1361.5700153859,0.37836064490000004,0.846040122,1997.7448871092001,4467.0933692788,41.0152049136,147654.7376889377,91746.911871218,0.431734345,167.94465637209998,64586540.0,40132216.0,23,1,0.0871696,3.819,2458000.5,0.7407018153480309,1.6408795107133451,30.802861355321713,225.7954969738754,767.73875667426,0.4254770783605815,99.50423188128698,2.856281943066109,2458149.852512368,289.96718742511916,0.4689095045292113,0
26.6,0.0127219879,0.028447229700000003,12.721987853900002,28.447229650300002,0.0079050743,0.0176762835,41.738806630700005,93.330808926,15.0466589109,54167.9720793127,33657.8713178374,0.2784717655,108.32551574709998,41658784.0,25885568.0,8,6,0.014189199999999999,6.585,2458000.5,0.2659810585022109,0.8990512479149028,5.591298208824594,356.06487576224646,311.3688044638748,0.6599206453467633,44.75272724801186,1.138181850483042,2457936.735095277,73.72403841032603,1.1561851888787,0
23.9,0.04411182,0.09863702810000001,44.1118199997,98.6370281305,0.027409805699999998,0.0612901888,144.7238235278,323.6123073718,13.3240564656,47966.6032761438,29804.5819078906,0.4013868675,156.1394805908,60046620.0,37311240.0,20,4,0.018003099999999998,6.141,2458000.5,0.3507993056454944,0.9717092200054736,13.750943674817018,67.52576522660648,349.8669444758215,0.6308343003382286,117.78023785676729,1.312584139672719,2458071.731166679,286.7057937042107,1.0289625975936658,0
27.2,0.009650614699999999,0.021579430499999996,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.662122718499997,70.79865871060001,27.0966857203,97548.0685929835,60612.576287679105,0.4775112665,185.75187683110002,71434664.0,44387444.0,6,7,0.00259733,4.768,2458000.5,0.4621577921881261,1.3455394411584078,2.226025127914395,13.63848953782557,570.0895440127297,0.7236879037305929,86.3871505204099,1.967390978586222,2457930.537596622,44.17984065940739,0.6314797452099233,0
18.4,0.5553349115999999,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618000001,1821.9649913114001,4074.0375731972,22.660633334899998,81578.2800056335,50689.5707068338,0.263899708,102.65699005129999,39478836.0,24531012.0,42,1,0.0859218,4.348,2458000.5,0.5452061012304864,1.5087728278741932,5.366462864625273,276.900325208858,676.9151092417808,0.6861806767464085,194.7515116443254,2.331364979001977,2457913.5727896807,46.23001508986221,0.531824441624947,0
25.3,0.023150212200000003,0.0517654482,23.150212221,51.76544821979999,0.0143848705,0.0321655483,75.9521422633,169.8341531374,8.80865989,31711.1756041443,19704.0913080306,0.039228970099999996,15.2600688934,5868570.0,3646560.5,5,8,0.0379266,6.14,2456484.5,0.2693148122727278,0.9784821965046704,10.15361646033408,109.3572208931958,353.531258281517,0.7149624474408088,307.66782914660917,1.242001945568532,2456582.372889865,260.33627995817903,1.018297509956904,0
24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.050978958600000006,120.3760332259,269.1689931548,19.4850295263,70146.1062945922,43586.0625473259,0.026923045899999998,10.4730644226,4027630.25,2502653.5,5,7,0.026123700000000003,3.13,2458000.5,0.6212872878634408,2.37570814169521,27.4948145168215,163.26428969510167,1337.4823387278109,0.8997108735862982,229.59227709246392,3.8517054098041217,2458647.994190019,185.71888864825698,0.2691624327110185,0
26.6,0.0127219879,0.028447229700000003,12.721987853900002,28.447229650300002,0.0079050743,0.0176762835,41.738806630700005,93.330808926,7.7640117591,27950.4423327029,17367.3179038953,0.1006676058,39.1596984863,15059659.0,9357638.0,8,6,0.014189199999999999,6.585,2458000.5,0.2659810585022109,0.8990512479149028,5.591298208824594,356.06487576224646,311.3688044638748,0.6599206453467633,44.75272724801186,1.138181850483042,2457936.735095277,73.72403841032603,1.1561851888787,0
17.2,0.9650614695999999,2.1579430484,965.0614695789,2157.9430484443,0.5996612104,1.34088323,3166.2122718533,7079.8658710581,31.7262630871,114214.5471135924,70968.4778995541,0.2594109838,100.91087341309999,38807332.0,24113758.0,73,0,0.0670039,3.1519999999999997,2458000.5,0.7612771255766104,2.251834028130482,9.362986149306852,194.9632790633732,1234.249594668934,0.5375642919197086,118.8673958385672,3.9661037643412564,2457943.56544947,16.60639653381665,0.2916752021268142,0
20.4,0.2210828104,0.49435619259999997,221.0828103591,494.3561926196,0.13737444699999998,0.3071786018,725.3373275385001,1621.9035709942002,13.637640165399999,49095.50459545731,30506.037285994,0.4653347994,181.01524353029998,69613096.0,43255572.0,24,1,0.051117699999999995,6.484,2458000.5,0.5147876322815463,0.8938575799171852,21.09358036965412,12.961371809594688,308.6746169245088,0.4337107527547043,218.6192689166658,1.354004407079666,2457927.5197769008,85.11513054605679,1.166276655939104,0
25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.011426308799999998,0.025550003199999997,60.3309310875,134.9040630575,17.5333995686,63120.238446796604,39220.4614948998,0.44752013960000003,174.0853271484,66948060.0,41599596.0,5,6,0.0427449,6.287999999999999,2458000.5,0.1841362581086677,0.9518606430250496,12.157317925509231,206.9549893206024,339.2020608831951,0.7765885859775066,311.7207967985387,1.127132700072593,2458127.581177549,225.1269281842642,1.0613143064716422,0
27.3,0.009216265500000001,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.012805335400000001,30.237092453899997,67.6121941689,4.778250365,17201.701313982,10688.4682414573,0.11532973460000001,44.8632659912,17253082.0,10720569.0,8,6,0.00219311,5.891,2458000.5,0.1746445944349754,1.0362646288560509,8.41056029335553,54.68338331618651,385.30481709936583,0.8552866130221755,272.9185642980249,1.217242644689926,2458022.448077992,339.4933576574859,0.9343251992283296,0
27.1,0.010105434200000001,0.0225964377,10.1054341542,22.596437710900002,0.0062792237,0.014040771100000002,33.154312590500005,74.1352966996,5.5797041716999995,20086.935018075,12481.240261647801,0.2908332749,113.13414001459999,43508036.0,27034642.0,2,7,0.021474200000000002,5.511,2458000.5,0.2132840675088968,1.130128049373412,4.929234468214145,318.5496545325742,438.8235313424822,0.8890897421971555,100.90176618222472,1.371166356549669,2458162.657264091,226.9701807143246,0.8203753315111901,0
